,customer_age,customer_income,home_ownership,employment_duration,loan_intent,loan_grade,loan_amnt,loan_int_rate,term_years,cred_hist_length,Current_loan_status
435,22,18000,1,4,3,0,2000,11.49,2,3.0,1.0
436,24,80000,0,2,2,0,24000,10.25,10,2.0,1.0
437,22,18000,1,1,4,0,3500,7.49,2,4.0,0.0
438,23,18000,1,3,1,0,4000,5.99,3,2.0,0.0
439,23,74700,0,6,0,2,24000,12.92,10,2.0,0.0
440,26,88596,0,3,0,0,24000,11.58,10,3.0,1.0
441,25,95000,0,4,1,0,24000,8.9,10,2.0,1.0
442,22,83000,0,6,5,3,24000,19.69,10,3.0,0.0
443,25,95000,0,9,3,0,24000,6.54,10,4.0,1.0
444,21,18000,1,3,4,2,4900,14.54,1,4.0,0.0
445,21,18000,1,4,1,0,5000,11.11,1,2.0,0.0
446,26,100000,0,5,0,1,24000,12.73,10,4.0,1.0
447,24,110000,0,7,3,2,24000,15.62,10,4.0,1.0
448,24,18000,1,0,4,0,6250,6.54,4,4.0,0.0
449,22,98000,0,7,5,4,24000,10.99,10,2.0,0.0
450,26,103872,0,6,5,4,24000,20.03,10,4.0,0.0
451,22,120000,0,4,1,0,24000,9.91,10,4.0,1.0
452,24,120000,0,1,3,0,24000,12.69,10,4.0,1.0
453,26,108000,0,9,1,4,24000,20.16,10,3.0,0.0
454,24,124080,0,4,0,2,24000,16.49,10,4.0,1.0
455,23,18000,2,1,2,2,2500,15.95,3,2.0,0.0
456,24,130000,0,7,5,0,24000,11.49,10,3.0,1.0
457,25,135000,0,8,0,0,24000,10.99,10,2.0,1.0
458,24,135000,0,4,4,1,24000,13.79,10,2.0,1.0
459,23,114750,0,2,2,4,24000,20.03,10,3.0,0.0
460,23,150000,0,0,1,0,24000,7.49,10,4.0,1.0
461,23,138000,0,7,5,2,24000,16.0,10,2.0,0.0
462,24,18000,1,6,0,0,13000,7.88,10,3.0,0.0
463,21,18000,1,0,3,0,6250,10.62,1,4.0,0.0
464,26,155000,0,7,5,0,24000,10.99,10,4.0,1.0
465,26,148000,0,1,1,4,24000,18.3,10,2.0,0.0
466,26,170000,0,3,5,1,24000,10.99,10,2.0,1.0
467,21,18000,1,1,0,0,2500,11.36,1,3.0,1.0
468,24,43896,0,8,4,1,23975,10.99,10,2.0,0.0
469,23,120000,0,4,2,1,23750,13.47,10,2.0,1.0
470,24,54996,0,2,0,0,23600,11.89,10,3.0,0.0
471,24,18000,2,0,5,0,10000,12.18,4,2.0,0.0
472,25,102000,0,9,5,1,23600,13.49,10,4.0,1.0
473,23,75000,0,3,0,3,23575,14.5,10,4.0,0.0
474,22,18000,1,2,2,1,4000,10.99,2,2.0,0.0
475,22,18000,1,1,2,2,5400,15.31,2,2.0,0.0
476,25,18000,2,1,2,0,4000,10.99,5,3.0,0.0
477,21,18000,1,5,3,0,3375,10.99,1,2.0,0.0
478,22,66960,0,1,3,0,23400,7.49,10,2.0,0.0
479,22,43385,0,7,0,1,23000,10.99,9,3.0,0.0
480,25,56544,0,3,1,0,23000,10.99,9,2.0,0.0
481,23,60000,0,2,3,0,23000,12.18,9,4.0,0.0
482,24,18000,2,3,3,1,1200,11.34,4,4.0,1.0
483,25,63208,0,9,1,0,23000,9.91,9,3.0,0.0
484,24,65000,0,0,4,0,23000,11.99,9,4.0,0.0
485,23,68000,0,7,1,0,23000,9.62,9,2.0,0.0
486,22,18000,1,1,5,0,3000,9.96,2,3.0,0.0
487,25,80000,0,9,3,1,23000,10.99,9,2.0,1.0
488,24,88000,0,1,3,2,23000,14.54,9,2.0,0.0
489,22,58600,0,5,2,0,22750,11.36,9,4.0,0.0
490,23,70000,0,7,5,1,22500,14.27,9,2.0,0.0
491,24,18287,1,3,4,0,3000,11.99,4,3.0,0.0
492,26,69846,0,2,1,4,22500,18.99,9,2.0,0.0
493,24,73000,0,0,3,3,22400,16.7,9,4.0,0.0
494,24,18500,2,8,0,0,5000,9.32,4,3.0,0.0
495,23,35000,0,2,5,1,22250,12.69,9,3.0,0.0
496,25,43000,0,9,4,1,22000,13.11,9,2.0,0.0
497,25,52000,0,4,0,0,22000,10.74,9,2.0,0.0
498,21,18701,2,0,0,2,4200,14.11,1,4.0,0.0
499,22,57000,0,6,1,0,22000,9.63,9,3.0,0.0
500,25,58000,0,0,2,1,22000,14.65,9,2.0,0.0
501,23,60000,0,6,5,0,22000,10.25,9,4.0,0.0
502,24,60000,0,3,3,1,22000,14.26,9,2.0,0.0
503,25,18840,2,5,1,0,3000,9.91,5,2.0,0.0
504,26,56000,0,7,2,3,22000,17.19,9,3.0,0.0
505,22,70000,0,3,1,0,22000,11.36,9,4.0,0.0
506,22,66000,0,1,1,4,22000,10.99,9,2.0,0.0
507,23,74064,0,3,5,0,22000,10.59,9,3.0,1.0
508,24,76597,0,5,1,0,22000,9.25,9,2.0,1.0
509,22,19000,1,6,2,0,3625,8.49,2,3.0,0.0
510,26,77000,0,0,3,0,22000,6.54,9,3.0,1.0
511,21,19000,1,5,2,0,6000,8.49,1,3.0,0.0
512,24,80000,0,0,2,0,22000,10.99,9,4.0,1.0
513,26,82600,0,10,3,0,22000,12.69,9,2.0,1.0
514,24,19000,1,3,2,1,7400,13.85,4,2.0,0.0
515,25,19000,1,3,5,0,4000,7.4,5,3.0,0.0
516,23,84000,0,3,5,0,22000,11.71,9,4.0,1.0
517,25,77650,0,8,0,0,22000,11.48,9,3.0,0.0
518,25,82000,0,1,1,3,22000,17.51,9,2.0,0.0
519,21,19012,2,0,5,2,3500,14.61,1,3.0,0.0
520,23,99996,0,3,5,0,22000,7.88,9,4.0,1.0
521,23,110000,0,0,0,0,22000,10.99,9,3.0,1.0
522,22,19200,2,6,0,0,4950,11.71,2,2.0,0.0
523,25,57000,0,4,0,0,21700,11.99,9,2.0,0.0
524,24,54000,0,5,3,1,21600,13.49,9,2.0,0.0
525,23,56000,0,8,2,4,21600,21.21,9,4.0,0.0
526,26,63000,0,2,5,1,21600,14.35,9,3.0,0.0
527,22,82000,0,3,0,1,21600,13.61,9,3.0,1.0
528,22,78000,0,6,5,0,21600,11.26,9,3.0,0.0
529,22,19200,1,0,3,0,2400,10.59,2,3.0,1.0
530,24,112140,0,8,2,0,21600,7.9,9,2.0,1.0
531,24,19200,2,4,4,0,7000,5.99,4,4.0,0.0
532,25,19200,1,4,1,0,3000,11.99,5,4.0,0.0
533,24,59000,0,5,2,2,21500,16.89,9,3.0,0.0
534,24,70000,0,5,4,0,21500,9.99,9,3.0,0.0
535,24,116000,0,5,1,2,21500,15.33,9,3.0,1.0
536,25,60000,0,5,1,0,21450,7.29,9,4.0,0.0
537,22,31000,0,5,5,1,21250,12.42,9,3.0,0.0
538,25,47052,0,5,3,1,21250,10.99,9,2.0,0.0
539,25,51060,0,9,3,0,21250,6.91,9,2.0,0.0
540,22,19200,2,6,5,1,5000,14.17,2,2.0,0.0
541,22,53000,0,3,2,0,21250,10.25,9,3.0,0.0
542,26,19200,1,0,1,0,9250,10.99,6,2.0,0.0
543,24,56000,0,8,3,2,21250,15.95,9,3.0,0.0
544,24,65000,0,4,1,2,21250,15.95,9,4.0,0.0
545,21,35000,0,3,3,1,21000,12.53,9,4.0,0.0
546,22,19200,2,6,4,2,1400,14.91,2,4.0,0.0
547,23,19200,2,7,2,0,3000,10.99,3,4.0,0.0
548,26,40000,0,3,2,1,21000,6.54,9,4.0,0.0
549,25,19200,1,2,3,0,1000,10.99,5,3.0,1.0
550,26,42000,0,0,2,4,21000,17.26,9,4.0,0.0
551,23,63000,0,2,2,0,21000,11.36,9,2.0,0.0
552,26,19200,2,5,3,0,4000,7.51,6,4.0,0.0
553,22,59000,0,2,0,0,21000,10.71,9,3.0,0.0
554,22,70500,0,3,0,1,21000,13.98,9,4.0,1.0
555,26,65219,0,11,5,2,21000,14.09,9,3.0,0.0
556,22,75000,0,2,1,0,21000,10.0,9,3.0,1.0
557,22,19200,2,3,2,2,5000,15.33,2,3.0,0.0
558,25,62047,0,9,2,3,21000,16.32,9,4.0,0.0
559,24,79000,0,8,4,0,21000,7.9,9,2.0,1.0
560,23,80000,0,3,2,0,21000,11.99,9,3.0,1.0
561,24,84000,0,8,2,0,21000,10.75,9,4.0,1.0
562,26,85000,0,3,4,1,21000,13.92,9,3.0,1.0
563,22,93000,0,1,1,0,21000,9.91,9,3.0,1.0
564,26,81000,0,10,1,3,21000,16.95,9,3.0,0.0
565,26,97000,0,1,1,0,21000,7.9,9,3.0,1.0
566,26,97000,0,3,1,1,21000,10.99,9,3.0,1.0
567,25,100000,0,2,0,2,21000,16.49,9,3.0,0.0
568,26,19200,3,0,0,1,7500,11.97,6,2.0,0.0
569,21,19253,2,4,5,0,6250,6.17,1,3.0,0.0
570,26,125000,0,5,4,0,21000,8.9,9,2.0,1.0
571,25,125000,0,9,1,1,21000,12.99,9,3.0,1.0
572,23,82000,0,2,0,0,20900,12.69,9,2.0,1.0
573,21,19500,2,0,1,0,15000,9.64,9,2.0,0.0
574,26,50000,0,7,3,0,20500,7.49,9,3.0,0.0
575,23,70000,0,2,1,1,20500,13.16,9,3.0,1.0
576,22,19800,1,1,1,0,2100,8.38,2,4.0,1.0
577,123,80004,0,2,1,0,20400,10.25,9,3.0,1.0
578,23,54000,0,7,0,0,20375,7.49,9,2.0,0.0
579,26,26000,0,10,1,1,20050,9.76,9,2.0,0.0
580,24,33000,0,1,5,1,20000,10.99,9,3.0,0.0
581,23,20000,1,0,0,0,5000,11.71,3,4.0,1.0
582,22,20000,1,6,0,0,9250,10.65,2,4.0,1.0
583,24,35364,0,1,2,1,20000,12.53,9,4.0,0.0
584,25,38000,0,4,2,2,20000,14.59,9,4.0,0.0
585,23,32000,0,3,5,2,20000,12.61,9,4.0,0.0
586,25,38004,0,6,2,1,20000,13.11,9,2.0,0.0
587,23,20000,2,2,2,0,6400,10.65,3,4.0,1.0
588,25,38556,0,9,0,1,20000,11.22,9,4.0,0.0
589,23,32900,0,1,1,2,20000,16.0,9,2.0,0.0
590,25,34000,0,10,4,1,20000,8.88,9,4.0,0.0
591,24,40000,0,4,0,1,20000,12.53,9,3.0,0.0
592,21,36000,0,5,2,2,20000,10.99,9,2.0,0.0
593,26,20000,2,5,2,0,4800,5.99,6,3.0,1.0
594,25,42000,0,2,1,1,20000,13.47,9,4.0,0.0
595,22,42224,0,7,3,1,20000,6.99,9,4.0,0.0
596,25,20000,1,0,0,2,5650,15.99,5,2.0,1.0
597,23,20000,2,7,1,1,3625,10.99,3,3.0,1.0
598,22,37212,0,6,5,3,20000,16.69,9,3.0,0.0
599,25,38000,0,9,2,1,20000,11.11,9,4.0,0.0
600,22,45000,0,0,1,1,20000,7.9,9,4.0,0.0
601,23,45000,0,4,0,1,20000,10.25,9,2.0,0.0
602,24,45000,0,8,2,3,20000,10.99,9,2.0,0.0
603,23,20000,1,7,2,0,1200,7.49,3,3.0,1.0
604,22,45000,0,1,5,1,20000,13.92,9,3.0,0.0
605,24,39000,0,5,2,2,20000,14.74,9,2.0,0.0
606,24,46500,0,5,1,1,20000,10.62,9,2.0,0.0
607,22,48000,0,7,3,1,20000,10.65,9,3.0,0.0
608,22,42000,0,1,0,2,20000,12.99,9,3.0,0.0
609,22,48500,0,1,3,1,20000,11.36,9,4.0,0.0
610,22,20000,1,3,1,0,7500,5.79,2,4.0,1.0
611,23,49400,0,0,1,1,20000,6.54,9,4.0,0.0
612,25,20000,2,1,3,0,4000,5.79,5,2.0,1.0
613,25,50000,0,10,5,0,20000,7.49,9,3.0,0.0
614,25,50000,0,9,1,1,20000,13.43,9,2.0,0.0
615,22,50000,0,6,5,1,20000,13.22,9,2.0,0.0
616,22,20000,1,1,3,1,5000,14.72,2,3.0,1.0
617,22,44000,0,2,1,3,20000,15.68,9,4.0,0.0
618,24,50866,0,6,2,0,20000,10.99,9,3.0,0.0
619,25,50950,0,5,4,0,20000,11.48,9,3.0,0.0
620,24,51000,0,8,3,0,20000,10.38,9,3.0,0.0
621,22,51000,0,5,1,0,20000,12.53,9,3.0,0.0
622,22,51000,0,0,1,1,20000,13.47,9,2.0,0.0
623,24,51500,0,6,3,0,20000,12.21,9,4.0,0.0
624,25,51996,0,9,3,0,20000,10.99,9,3.0,0.0
625,25,52000,0,1,1,0,20000,11.36,9,4.0,0.0
626,22,46000,0,2,5,2,20000,16.0,9,4.0,0.0
627,26,20000,2,1,0,0,1500,7.74,6,3.0,1.0
628,24,52000,0,8,1,2,20000,15.65,9,2.0,0.0
629,25,46000,0,9,5,1,20000,11.78,9,2.0,0.0
630,24,52559,0,9,4,0,20000,10.99,9,3.0,0.0
631,22,47000,0,5,2,2,20000,16.77,9,3.0,0.0
632,22,54000,0,2,1,0,20000,9.91,9,4.0,0.0
633,23,48000,0,7,2,2,20000,15.65,9,4.0,0.0
634,23,48000,0,0,2,2,20000,14.96,9,3.0,0.0
635,23,54000,0,1,3,0,20000,11.83,9,4.0,0.0
636,24,48912,0,0,2,1,20000,11.66,9,4.0,0.0
637,26,54996,0,8,1,0,20000,12.18,9,4.0,0.0
638,24,55000,0,8,4,0,20000,6.91,9,2.0,0.0
639,25,55000,0,3,5,0,20000,6.91,9,3.0,0.0
640,26,49000,0,0,4,4,20000,19.79,9,3.0,0.0
641,25,55000,0,0,3,0,20000,9.88,9,4.0,0.0
642,22,20000,2,0,0,0,16600,9.76,9,3.0,1.0
643,23,55000,0,5,5,0,20000,12.53,9,2.0,0.0
644,25,55200,0,7,3,0,20000,10.99,9,4.0,0.0
645,23,20004,2,6,0,0,7125,6.99,3,2.0,1.0
646,23,57000,0,3,1,2,20000,16.89,9,2.0,0.0
647,22,51012,0,1,0,2,20000,17.49,9,4.0,0.0
648,23,20004,2,2,1,3,2500,16.82,3,2.0,1.0
649,26,20004,2,4,4,0,3600,10.99,6,2.0,1.0
650,22,58000,0,0,5,1,20000,13.11,9,2.0,0.0
651,23,58800,0,7,5,0,20000,7.66,9,3.0,0.0
652,26,59000,0,10,2,0,20000,6.17,9,3.0,0.0
653,26,53000,0,1,0,3,20000,16.35,9,4.0,0.0
654,23,60000,0,7,2,0,20000,7.9,9,2.0,0.0
655,24,54000,0,2,3,2,20000,16.49,9,2.0,0.0
656,21,20245,1,5,3,0,3550,10.99,1,4.0,1.0
657,26,20280,2,5,4,0,7000,8.0,6,2.0,1.0
658,24,60000,0,0,0,0,20000,10.99,9,2.0,0.0
659,24,20352,1,3,3,0,7750,6.91,4,3.0,1.0
660,25,54000,0,6,0,0,20000,8.88,9,3.0,0.0
661,24,60000,0,8,3,0,20000,10.99,9,4.0,0.0
662,23,54000,0,6,5,2,20000,14.84,9,3.0,0.0
663,23,54000,0,2,0,0,20000,11.12,9,2.0,0.0
664,22,60000,0,4,1,0,20000,7.88,9,3.0,0.0
665,25,60000,0,2,1,0,20000,10.99,9,2.0,0.0
666,22,20400,2,6,1,2,6000,15.99,2,4.0,1.0
667,24,20400,2,5,5,0,5500,10.99,4,4.0,1.0
668,25,60000,0,9,1,0,20000,10.99,9,3.0,0.0
669,25,54000,0,1,0,2,20000,15.65,9,3.0,0.0
670,24,54000,0,1,0,3,20000,17.04,9,3.0,0.0
671,23,60000,0,3,1,0,20000,12.21,9,2.0,0.0
672,21,20400,1,2,1,1,1275,15.23,1,3.0,1.0
673,25,54000,0,1,5,2,20000,14.11,9,4.0,0.0
674,24,60000,0,0,0,0,20000,11.14,9,2.0,0.0
675,21,20400,1,5,2,0,2400,11.49,1,4.0,1.0
676,24,60000,0,8,0,2,20000,13.87,9,4.0,0.0
677,26,60000,0,3,4,0,20000,10.08,9,4.0,0.0
678,23,54504,0,1,0,3,20000,16.7,9,4.0,0.0
679,24,55000,0,2,3,3,20000,18.64,9,2.0,0.0
680,24,61000,0,2,4,0,20000,12.18,9,4.0,0.0
681,22,20400,1,0,5,2,3800,10.99,2,3.0,1.0
682,25,62000,0,3,2,0,20000,6.54,9,3.0,0.0
683,24,56000,0,3,1,2,20000,14.61,9,4.0,0.0
684,21,56000,0,4,3,3,20000,17.39,9,3.0,0.0
685,24,62400,0,8,4,0,20000,11.12,9,2.0,0.0
686,25,62400,0,7,3,0,20000,11.48,9,2.0,0.0
687,25,63000,0,3,2,0,20000,12.42,9,3.0,0.0
688,26,58000,0,0,5,0,20000,10.25,9,2.0,0.0
689,23,65000,0,0,2,0,20000,10.65,9,3.0,0.0
690,24,20800,1,0,0,2,5000,16.29,4,3.0,1.0
691,23,65000,0,0,2,0,20000,10.37,9,2.0,0.0
692,23,65000,0,7,3,0,20000,11.49,9,3.0,0.0
693,24,20856,1,4,3,0,10000,10.59,4,4.0,1.0
694,25,20868,1,0,3,1,5375,13.49,5,2.0,1.0
695,26,59000,0,3,0,1,20000,10.99,9,4.0,0.0
696,23,59000,0,7,1,1,20000,12.29,9,4.0,0.0
697,21,21000,2,5,5,2,3500,17.27,1,2.0,0.0
698,26,65004,0,7,5,0,20000,11.99,9,2.0,0.0
699,25,59004,0,1,0,2,20000,14.84,9,2.0,0.0
700,23,59004,0,5,5,0,20000,10.83,9,2.0,0.0
701,23,65500,0,2,5,1,20000,13.22,9,2.0,0.0
702,22,66996,0,3,1,0,20000,12.18,9,2.0,1.0
703,23,67000,0,0,2,0,20000,11.11,9,2.0,1.0
704,24,67000,0,5,4,1,20000,13.48,9,2.0,1.0
705,26,68000,0,10,1,0,20000,10.75,9,4.0,1.0
706,25,68000,0,4,0,1,20000,12.53,9,4.0,1.0
707,24,62400,0,4,5,2,20000,14.84,9,4.0,0.0
708,23,69500,0,3,3,3,20000,17.74,9,2.0,1.0
709,25,70000,0,5,4,0,20000,9.99,9,2.0,1.0
710,22,70000,0,2,0,0,20000,6.91,9,4.0,1.0
711,25,64000,0,0,4,3,20000,10.99,9,4.0,0.0
712,25,71004,0,9,0,2,20000,14.09,9,2.0,1.0
713,22,21000,2,4,5,0,3000,11.49,2,3.0,1.0
714,23,71004,0,8,1,2,20000,14.09,9,3.0,1.0
715,23,55392,0,3,2,2,20000,15.2,9,4.0,0.0
716,24,72000,0,5,2,0,20000,11.83,9,2.0,1.0
717,24,21000,3,4,0,1,6000,12.21,4,2.0,1.0
718,23,66000,0,1,3,2,20000,14.11,9,3.0,0.0
719,22,66000,0,3,5,2,20000,14.42,9,2.0,0.0
720,24,72000,0,4,4,2,20000,14.74,9,3.0,1.0
721,24,74000,0,0,4,0,20000,12.69,9,3.0,1.0
722,22,21120,2,3,5,2,1625,16.89,2,3.0,0.0
723,25,75000,0,8,5,0,20000,10.99,9,4.0,1.0
724,21,21216,2,5,4,2,4500,10.99,1,2.0,0.0
725,25,21221,2,4,3,0,8500,9.63,5,4.0,1.0
726,24,75000,0,4,4,0,20000,8.88,9,3.0,1.0
727,26,75000,0,5,2,0,20000,6.91,9,4.0,1.0
728,26,75000,0,3,1,0,20000,10.99,9,3.0,1.0
729,25,75000,0,0,0,0,20000,10.38,9,3.0,1.0
730,22,69000,0,6,5,0,20000,10.99,9,4.0,0.0
731,22,75000,0,2,3,1,20000,10.99,9,2.0,1.0
732,21,21600,2,6,0,0,7575,10.99,1,3.0,1.0
733,26,21600,1,5,1,0,5200,12.42,6,3.0,1.0
734,24,69000,0,0,4,3,20000,14.82,9,4.0,0.0
735,23,75600,0,3,0,3,20000,16.32,9,3.0,1.0
736,23,59497,0,0,2,3,20000,16.0,9,3.0,0.0
737,23,76000,0,7,2,0,20000,10.37,9,3.0,1.0
738,26,70000,0,7,5,1,20000,13.16,9,3.0,0.0
739,24,70000,0,8,3,3,20000,14.88,9,4.0,0.0
740,22,77004,0,6,5,1,20000,13.98,9,4.0,1.0
741,26,71004,0,0,4,2,20000,13.36,9,2.0,0.0
742,21,21600,1,4,3,0,7125,6.99,1,3.0,1.0
743,22,21600,2,4,1,0,4025,5.42,2,4.0,1.0
744,24,21600,2,8,2,0,8000,5.42,4,2.0,1.0
745,26,78000,0,8,4,1,20000,13.85,9,4.0,1.0
746,22,21600,2,4,0,1,4000,12.99,2,2.0,1.0
747,26,21600,1,4,2,0,4200,9.99,6,3.0,1.0
748,22,21600,2,6,3,1,1400,10.99,2,2.0,1.0
749,123,78000,0,7,3,0,20000,10.99,9,4.0,1.0
750,23,61200,0,4,2,0,20000,11.14,9,2.0,0.0
751,21,21600,2,2,5,0,3800,5.99,1,2.0,1.0
752,24,72000,0,6,5,2,20000,10.99,9,4.0,0.0
753,23,78000,0,3,3,0,20000,11.58,9,3.0,1.0
754,23,78500,0,7,2,1,20000,13.85,9,4.0,1.0
755,23,79000,0,5,1,2,20000,16.89,9,4.0,1.0
756,23,80000,0,4,2,0,20000,7.9,9,4.0,1.0
757,23,21600,1,2,3,1,6000,12.68,3,4.0,1.0
758,22,62900,0,6,2,2,20000,14.91,9,4.0,0.0
759,24,80000,0,3,3,1,20000,13.06,9,4.0,1.0
760,25,80000,0,7,1,0,20000,8.88,9,4.0,1.0
761,23,21600,2,7,1,0,2000,6.17,3,4.0,1.0
762,22,80000,0,3,1,1,20000,13.98,9,4.0,1.0
763,22,21600,1,3,3,0,8500,6.54,2,4.0,1.0
764,26,62900,0,2,2,1,20000,13.85,9,3.0,0.0
765,26,21600,2,0,4,0,1000,10.36,6,3.0,1.0
766,25,74004,0,2,0,3,20000,15.95,9,4.0,0.0
767,25,80004,0,9,4,1,20000,14.26,9,4.0,1.0
768,23,80700,0,7,2,0,20000,11.71,9,2.0,1.0
769,22,81000,0,3,5,1,20000,13.49,9,4.0,1.0
770,24,21600,2,0,5,2,2000,14.84,4,2.0,0.0
771,22,82000,0,6,1,1,20000,10.99,9,2.0,1.0
772,23,76042,0,6,4,2,20000,15.05,9,4.0,0.0
773,22,76654,0,2,1,1,20000,13.79,9,4.0,0.0
774,24,83500,0,1,1,1,20000,13.48,9,3.0,1.0
775,26,21600,1,4,3,0,3000,6.76,6,2.0,1.0
776,23,84000,0,7,0,0,20000,11.11,9,4.0,1.0
777,25,84000,0,9,1,1,20000,13.92,9,2.0,1.0
778,23,21600,1,0,1,0,4400,12.53,3,2.0,1.0
779,21,21600,2,2,5,0,10000,11.14,1,2.0,1.0
780,24,78996,0,2,4,2,20000,14.11,9,2.0,0.0
781,23,85000,0,0,2,0,20000,7.49,9,2.0,1.0
782,25,85000,0,3,5,0,20000,10.25,9,3.0,1.0
783,26,73000,0,3,0,0,20000,12.53,9,2.0,0.0
784,21,21816,2,2,0,0,1500,11.86,1,3.0,1.0
785,23,21840,1,1,3,0,9000,7.88,3,3.0,1.0
786,25,85000,0,4,4,0,20000,10.99,9,2.0,1.0
787,24,21948,2,2,3,2,4000,10.99,4,2.0,1.0
788,22,87000,0,5,5,1,20000,13.85,9,4.0,1.0
789,23,21996,1,4,0,1,6000,13.23,3,4.0,1.0
790,22,90000,0,5,0,0,20000,10.99,9,4.0,1.0
791,23,78000,0,0,4,4,20000,18.25,9,2.0,0.0
792,24,90000,0,9,5,0,20000,6.54,9,3.0,1.0
793,23,90000,0,2,2,0,20000,11.49,9,4.0,1.0
794,26,90000,0,10,2,0,20000,11.49,9,3.0,1.0
795,22,22000,2,6,1,0,7000,11.71,2,2.0,1.0
796,23,90000,0,0,5,1,20000,13.57,9,4.0,1.0
797,25,91229,0,2,1,1,20000,14.35,9,3.0,1.0
798,26,22000,2,3,5,0,3825,10.65,6,4.0,1.0
799,22,92000,0,6,3,4,20000,15.65,9,2.0,1.0
800,22,22000,2,3,3,0,6500,10.99,2,4.0,1.0
801,25,22000,2,9,1,0,5875,6.62,5,2.0,0.0
802,25,92407,0,9,2,0,20000,9.25,9,2.0,1.0
803,22,22000,2,0,2,0,2400,11.71,2,3.0,1.0
804,24,22000,2,8,0,0,8000,5.42,4,4.0,1.0
805,26,93492,0,0,5,0,20000,9.45,9,4.0,1.0
806,23,22000,2,5,5,0,1550,7.49,3,2.0,0.0
807,22,94500,0,2,0,0,20000,10.99,9,2.0,1.0
808,23,83000,0,7,5,1,20000,10.99,9,2.0,0.0
809,23,95000,0,2,1,0,20000,10.99,9,2.0,1.0
810,24,95000,0,4,4,2,20000,10.99,9,3.0,1.0
811,21,22000,1,5,3,0,7350,7.66,1,2.0,1.0
812,23,96000,0,1,2,1,20000,13.04,9,3.0,1.0
813,22,22000,2,6,0,0,7200,7.14,2,2.0,1.0
814,22,85200,0,6,3,2,20000,15.65,9,4.0,0.0
815,22,98000,0,2,1,0,20000,11.83,9,4.0,1.0
816,24,22000,1,1,5,2,3000,16.0,4,2.0,1.0
817,23,99000,0,7,1,2,20000,15.28,9,4.0,1.0
818,21,22000,1,2,5,2,4000,15.05,1,4.0,1.0
819,22,22000,1,1,5,2,8500,15.05,2,4.0,1.0
820,24,99996,0,0,4,1,20000,14.22,9,3.0,1.0
821,25,87996,0,0,4,3,20000,16.35,9,3.0,0.0
822,26,22000,1,6,3,0,7500,10.96,6,2.0,1.0
823,25,100000,0,9,4,1,20000,13.06,9,2.0,1.0
825,25,22000,1,0,3,3,7500,10.99,5,3.0,1.0
826,23,22080,2,3,1,0,6700,10.99,3,4.0,1.0
827,22,74800,0,3,2,2,20000,14.96,9,4.0,0.0
828,23,74800,0,1,2,3,20000,17.04,9,2.0,0.0
829,22,100000,0,0,0,0,20000,12.21,9,3.0,1.0
830,25,22260,2,9,0,0,6400,7.88,5,4.0,1.0
831,26,22296,1,4,0,0,5400,5.42,6,3.0,1.0
832,26,104000,0,0,5,0,20000,10.74,9,2.0,1.0
833,23,93000,0,6,0,1,20000,13.22,9,3.0,0.0
834,23,95000,0,0,5,2,20000,14.59,9,2.0,0.0
835,25,108000,0,0,4,1,20000,10.99,9,4.0,1.0
836,25,96901,0,3,0,1,20000,10.99,9,3.0,0.0
837,23,110000,0,3,1,0,20000,12.42,9,3.0,1.0
838,22,110000,0,7,1,1,20000,14.17,9,3.0,1.0
839,22,110000,0,6,5,1,20000,13.72,9,3.0,1.0
840,24,110000,0,1,0,0,20000,10.38,9,4.0,1.0
841,23,110000,0,2,3,0,20000,10.99,9,2.0,1.0
842,22,22800,2,5,0,0,2000,7.51,2,3.0,1.0
843,22,22800,2,0,4,0,7125,11.71,2,3.0,0.0
844,23,22800,2,2,0,0,3000,8.9,3,2.0,0.0
845,25,85000,0,7,2,3,20000,17.39,9,2.0,0.0
846,23,22800,2,3,0,0,4800,5.79,3,2.0,1.0
847,22,22800,2,4,0,1,8300,12.61,2,2.0,0.0
848,23,120000,0,4,2,0,20000,10.37,9,4.0,1.0
849,24,22800,1,3,4,0,4750,11.36,4,3.0,1.0
850,24,121000,0,8,3,0,20000,8.9,9,3.0,1.0
851,23,125000,0,7,3,0,20000,11.11,9,4.0,1.0
852,22,22800,2,0,1,0,3000,8.94,2,2.0,1.0
853,25,130000,0,0,0,1,20000,15.27,9,2.0,1.0
854,26,130000,0,10,5,1,20000,13.11,9,4.0,1.0
855,23,22884,2,4,1,3,6000,16.0,3,2.0,1.0
856,24,133000,0,3,1,2,20000,12.36,9,2.0,1.0
857,22,23000,2,5,5,0,10625,7.51,9,4.0,1.0
858,21,23000,2,2,2,0,7000,8.9,1,3.0,1.0
859,25,140000,0,9,1,0,20000,6.54,9,4.0,1.0
860,24,138000,0,2,3,2,20000,15.99,9,3.0,0.0
861,23,23000,2,7,4,2,3600,17.27,3,3.0,0.0
862,26,148000,0,1,5,3,20000,17.99,9,3.0,0.0
863,22,160000,0,6,0,0,20000,7.49,9,4.0,1.0
864,22,23000,2,2,5,0,4800,10.0,2,4.0,1.0
865,26,160000,0,3,4,0,20000,9.99,9,3.0,1.0
866,26,168000,0,1,3,0,20000,11.36,9,4.0,1.0
867,26,172500,0,3,4,0,20000,11.83,9,2.0,1.0
868,21,23000,2,6,5,1,3000,13.35,1,3.0,1.0
869,25,175000,0,3,5,1,20000,14.72,9,2.0,1.0
870,25,23000,2,4,4,0,4400,6.76,5,2.0,1.0
